frame,time,rx,ry,rz,px,py,pz
4143,34.521486,0.272173,0.046868,1.311127,-0.442431,0.071062,0.634005
4144,34.529819,0.118305,0.032896,1.420923,-0.442422,0.071034,0.634048
4145,34.538151,0.132571,0.044657,1.289749,-0.442339,0.070889,0.634029
4146,34.546484,0.196651,0.047674,1.364516,-0.442385,0.070987,0.634064
4147,34.554816,0.156816,0.045139,1.38113,-0.442351,0.070939,0.63407
4148,34.563149,0.258671,0.027406,1.308941,-0.44238,0.070986,0.634056
4149,34.571481,0.233145,0.064155,1.320901,-0.442371,0.07091,0.634048
4150,34.579813,0.27536,0.05838,1.391672,-0.442391,0.070923,0.63403
4151,34.588146,0.144141,0.031404,1.416861,-0.44234,0.070908,0.633996
4152,34.596478,0.085734,0.034838,1.398573,-0.44239,0.070979,0.634001
4153,34.604811,0.323966,0.059208,1.432918,-0.442391,0.070924,0.634017
4154,34.613143,0.084484,0.041227,1.382308,-0.442392,0.07101,0.63401
4155,34.621476,0.175787,0.047361,1.353203,-0.442364,0.070951,0.634015
4156,34.629808,0.14792,0.03063,1.344692,-0.442372,0.070925,0.634036
4157,34.638141,0.210282,0.025856,1.344113,-0.442363,0.070885,0.634005
4158,34.646473,0.219296,0.018911,1.432187,-0.442371,0.070924,0.634011
4159,34.654806,0.178801,0.055521,1.401675,-0.442339,0.070853,0.634022
4160,34.663138,0.424416,0.080473,1.465632,-0.442367,0.070905,0.634002
4161,34.671471,0.277783,0.015198,1.416107,-0.442398,0.070966,0.633993
4162,34.679803,0.211079,0.02583,1.379352,-0.442391,0.07093,0.633998
4163,34.688136,0.095565,0.018897,1.405752,-0.442368,0.070896,0.634007
4164,34.696468,0.290739,0.058501,1.461639,-0.442359,0.070849,0.634018
4165,34.704801,0.300541,0.071844,1.346395,-0.442377,0.070855,0.63402
4166,34.713133,0.189729,0.046199,1.419813,-0.44236,0.07088,0.634033
4167,34.721466,0.130679,0.036818,1.399373,-0.442366,0.070888,0.634046
4168,34.729798,0.252529,0.044803,1.402227,-0.442338,0.070787,0.634056
4169,34.738131,0.201733,0.051747,1.388322,-0.44236,0.070867,0.634045
4170,34.746463,0.132627,0.021966,1.314841,-0.442331,0.070774,0.63403
4171,34.754796,0.025529,0.018137,1.341593,-0.442326,0.070828,0.634018
4172,34.763128,0.221097,0.031079,1.407166,-0.442372,0.070814,0.634016
4173,34.771461,0.34275,0.050185,1.407222,-0.442357,0.070821,0.634
4174,34.779793,0.280601,0.015512,1.387335,-0.442369,0.070825,0.633999
4175,34.788126,0.368365,0.044683,1.330858,-0.442407,0.070888,0.633994
4176,34.796458,0.058876,0.031749,1.318843,-0.442344,0.070854,0.633999
4177,34.804791,0.09424,0.038503,1.32487,-0.442328,0.070815,0.633996
4178,34.813123,0.118776,0.023373,1.269329,-0.442351,0.070875,0.634002
4179,34.821456,0.102375,0.026109,1.34764,-0.442328,0.070806,0.634007
4180,34.829788,0.229987,0.025012,1.280002,-0.44235,0.070778,0.634035
4181,34.838121,0.243465,0.030781,1.330161,-0.442347,0.070796,0.634035
4182,34.846453,0.278375,0.050114,1.402499,-0.44236,0.07086,0.634032
4183,34.854786,0.190864,0.017428,1.312067,-0.442375,0.070797,0.634064
4184,34.863118,-0.003419,0.034128,1.258308,-0.442327,0.070787,0.634052
4185,34.87145,0.222982,0.027197,1.351823,-0.44238,0.070865,0.634059
4186,34.879783,0.139233,0.033514,1.344191,-0.44233,0.070738,0.634064
4187,34.888115,0.229418,0.012797,1.466769,-0.442337,0.07084,0.634049
4188,34.896448,0.21157,0.045644,1.388241,-0.442297,0.070713,0.634057
4189,34.90478,0.101772,0.023747,1.288885,-0.442349,0.070816,0.634065
4190,34.913113,0.170163,0.043039,1.331088,-0.442331,0.070764,0.634045
4191,34.921445,0.315691,0.05586,1.368227,-0.442378,0.070814,0.63407
4192,34.929778,0.142855,0.046099,1.27856,-0.442314,0.070711,0.634021
4193,34.93811,0.096539,0.03447,1.395529,-0.442305,0.070709,0.634021
4194,34.946443,0.312452,0.025687,1.335186,-0.442342,0.070736,0.634034
4195,34.954775,0.162656,0.027229,1.40011,-0.442333,0.070718,0.634015
4196,34.963108,0.185022,0.046181,1.355333,-0.442311,0.070691,0.634001
4197,34.97144,0.316574,0.043879,1.357239,-0.442293,0.070704,0.634002
4198,34.979773,0.128105,0.055795,1.421555,-0.442336,0.070734,0.633998
4199,34.988105,0.148896,0.026409,1.401917,-0.442322,0.070698,0.63402
4200,34.996438,0.290472,0.055518,1.32187,-0.442326,0.070717,0.634028
4201,35.00477,0.175923,0.036942,1.297793,-0.442341,0.070747,0.634056
4202,35.013103,0.278154,0.01931,1.30743,-0.44233,0.070696,0.634081
4203,35.021435,0.313693,0.062185,1.320842,-0.442331,0.070682,0.634045
4204,35.029768,0.27239,0.054726,1.404163,-0.442313,0.070676,0.634048
4205,35.0381,0.256454,0.064267,1.360974,-0.442316,0.070604,0.63407
4206,35.046433,0.190706,0.025345,1.305664,-0.442298,0.070582,0.63405
4207,35.054765,0.352276,0.056431,1.350054,-0.442274,0.070552,0.634051
4208,35.063098,0.195845,0.04507,1.312726,-0.442272,0.070518,0.634045
4209,35.07143,0.175738,0.038247,1.359129,-0.442287,0.070539,0.634067
4210,35.079763,0.278559,0.040962,1.381699,-0.442311,0.070589,0.634055
4211,35.088095,0.211432,0.036008,1.306561,-0.442284,0.070541,0.634043
4212,35.096428,0.243321,0.009458,1.250797,-0.442275,0.070569,0.634001
4213,35.10476,0.221891,0.049521,1.32578,-0.442297,0.070537,0.634033
4214,35.113093,0.18615,0.041952,1.309566,-0.442309,0.07058,0.634043
4215,35.121425,0.252715,0.040992,1.314445,-0.442315,0.070572,0.634047
4216,35.129758,0.31344,0.067042,1.274533,-0.442279,0.070561,0.634057
4217,35.13809,0.211061,0.035124,1.373231,-0.442266,0.07049,0.634056
4218,35.146422,0.255811,0.04185,1.33155,-0.442282,0.070477,0.634055
4219,35.154755,0.319338,0.051006,1.348965,-0.442296,0.070514,0.634083
4220,35.163087,0.132138,0.014281,1.318189,-0.442243,0.070426,0.634071
4221,35.17142,0.155878,0.044514,1.24242,-0.442247,0.070398,0.634085
4222,35.179752,0.159555,0.015438,1.388823,-0.442244,0.070417,0.634066
4223,35.188085,0.177522,0.023404,1.361024,-0.44225,0.070405,0.634063
4224,35.196417,0.151389,0.02921,1.257911,-0.442256,0.070444,0.634068
4225,35.20475,0.247768,0.037572,1.358629,-0.442249,0.070427,0.634061
4226,35.213082,0.116594,0.022614,1.278956,-0.442216,0.070401,0.634052
4227,35.221415,0.357068,0.054826,1.25126,-0.442241,0.070405,0.634057
4228,35.229747,0.241979,0.04836,1.276849,-0.442236,0.070437,0.63405
4229,35.23808,0.262851,0.03893,1.224013,-0.44226,0.070424,0.634067
4230,35.246412,0.274265,0.03194,1.265892,-0.442256,0.07037,0.634067
4231,35.254745,0.149786,0.036052,1.283442,-0.442203,0.070334,0.634064
4232,35.263077,0.303048,0.049524,1.269004,-0.44222,0.07039,0.634055
4233,35.27141,0.162958,0.04306,1.260453,-0.442233,0.070331,0.634071
4234,35.279742,0.184859,0.022627,1.331452,-0.442227,0.070355,0.634072
4235,35.288075,0.410377,0.087685,1.284783,-0.442249,0.070402,0.634083
4236,35.296407,0.200322,0.021882,1.216546,-0.442248,0.070427,0.634093
4237,35.30474,0.305464,0.030028,1.27225,-0.442262,0.070417,0.634086
4238,35.313072,0.259461,0.049263,1.314146,-0.442221,0.07034,0.634088
4239,35.321405,0.237702,0.076871,1.195326,-0.442219,0.07032,0.634102
4240,35.329737,0.041689,0.006243,1.353003,-0.442199,0.070361,0.634069
4241,35.33807,0.061159,0.02886,1.229534,-0.442228,0.070363,0.63408
4242,35.346402,0.119562,0.009142,1.336882,-0.442296,0.070469,0.634114
4243,35.354735,0.219076,0.03356,1.297392,-0.442242,0.070369,0.634104
4244,35.363067,0.088749,0.024217,1.316816,-0.442227,0.070352,0.63407
4245,35.3714,0.219498,0.042727,1.225373,-0.442227,0.070337,0.634094
4246,35.379732,0.149981,0.010446,1.143332,-0.442192,0.0703,0.63409
4247,35.388065,0.357265,0.04279,1.318521,-0.442279,0.070376,0.634085
4248,35.396397,0.31973,0.042576,1.20085,-0.442228,0.070323,0.634085
4249,35.40473,0.278247,0.056767,1.194752,-0.442261,0.070362,0.634084
4250,35.413062,0.077818,0.025396,1.274725,-0.442224,0.070344,0.634086
4251,35.421394,0.177923,0.004209,1.31942,-0.442235,0.070401,0.634076
4252,35.429727,0.313905,0.037798,1.314756,-0.442253,0.070349,0.634067
4253,35.438059,0.272113,0.046098,1.269274,-0.442217,0.070283,0.63409
4254,35.446392,0.342411,0.03245,1.266332,-0.44226,0.070358,0.634084
4255,35.454724,0.195505,0.044888,1.238999,-0.442205,0.070298,0.634071
4256,35.463057,0.2229,0.025532,1.222786,-0.442185,0.070299,0.634057
4257,35.471389,0.221179,0.010261,1.335512,-0.442282,0.070444,0.634071
4258,35.479722,0.192027,0.019592,1.282397,-0.442232,0.070328,0.634077
4259,35.488054,0.326809,0.027649,1.31289,-0.442246,0.070311,0.634088
4260,35.496387,0.345646,0.056748,1.302286,-0.442216,0.070279,0.634106
4261,35.504719,0.214791,0.04004,1.268868,-0.442254,0.070357,0.634089
4262,35.513052,0.269146,0.042943,1.318572,-0.442224,0.070306,0.634089
4263,35.521384,0.231056,0.044854,1.297104,-0.442218,0.070318,0.634096
4264,35.529717,0.107009,0.020302,1.212543,-0.4422,0.070264,0.634078
4265,35.538049,0.246971,0.051896,1.179013,-0.442202,0.070271,0.634072
4266,35.546382,0.235653,0.030494,1.317747,-0.442227,0.07032,0.634098
4267,35.554714,0.261596,0.044554,1.302974,-0.442223,0.070241,0.634097
4268,35.563047,0.303369,0.031409,1.30965,-0.442244,0.070319,0.634104
4269,35.571379,0.310002,0.05298,1.268257,-0.442244,0.070313,0.634106
4270,35.579712,0.267912,0.031764,1.293104,-0.442211,0.070303,0.634089
4271,35.588044,0.435311,0.055776,1.350412,-0.442234,0.070294,0.63408
4272,35.596377,0.181329,0.03361,1.264995,-0.442212,0.070243,0.634065
4273,35.604709,0.263104,0.044677,1.288117,-0.44223,0.070306,0.634058
4274,35.613042,0.437275,0.039231,1.203164,-0.442227,0.070257,0.634045
4275,35.621374,0.223705,0.04562,1.278328,-0.44221,0.070246,0.634045
4276,35.629707,0.214544,0.06184,1.258585,-0.442205,0.070231,0.634044
4277,35.638039,0.273274,0.024398,1.245247,-0.442199,0.070214,0.63408
4278,35.646372,0.228222,0.040086,1.26884,-0.442208,0.070317,0.63407
4279,35.654704,0.315705,0.066144,1.281416,-0.442216,0.070342,0.634079
4280,35.663037,0.209079,0.048085,1.284828,-0.442204,0.070273,0.634092
4281,35.671369,0.312173,0.050857,1.257233,-0.442212,0.070252,0.634089
4282,35.679702,0.289711,0.054378,1.195386,-0.442238,0.070301,0.63411
4283,35.688034,0.303904,0.047896,1.316112,-0.442219,0.070276,0.634095
4284,35.696367,0.203458,-0.000008,1.280711,-0.442201,0.070239,0.634081
4285,35.704699,0.261582,0.046977,1.248657,-0.442227,0.070262,0.634102
4286,35.713031,0.278915,0.050054,1.221462,-0.442241,0.070264,0.634091
4287,35.721364,0.254431,0.054687,1.214936,-0.442204,0.07025,0.634077
4288,35.729696,0.125422,0.005724,1.280841,-0.442175,0.070148,0.634103
4289,35.738029,0.315486,0.037526,1.276342,-0.442158,0.070092,0.634095
4290,35.746361,0.264908,0.047043,1.23278,-0.442171,0.0701,0.634096
4291,35.754694,0.250807,0.048588,1.233835,-0.442175,0.070061,0.634112
4292,35.763026,0.262274,0.020248,1.12602,-0.442186,0.070115,0.634118
4293,35.771359,0.156426,0.017727,1.203092,-0.442138,0.069973,0.634121
4294,35.779691,0.444562,0.033076,1.191305,-0.442173,0.070014,0.6341
4295,35.788024,0.46068,0.05502,1.305751,-0.442153,0.069996,0.634112
4296,35.796356,0.252555,0.040517,1.236158,-0.442153,0.070014,0.634103
4297,35.804689,0.181635,0.035979,1.204938,-0.442113,0.069883,0.634083
4298,35.813021,0.229638,0.0162,1.226153,-0.44214,0.069917,0.634092
4299,35.821354,0.354924,0.0485,1.137462,-0.442159,0.06995,0.634121
4300,35.829686,0.229397,0.034089,1.14253,-0.442147,0.069924,0.634142
4301,35.838019,0.3885,0.05324,1.236551,-0.442187,0.070007,0.634148
4302,35.846351,0.344495,0.027412,1.194897,-0.442184,0.069921,0.634171
4303,35.854684,0.198428,0.033201,1.246497,-0.442145,0.069908,0.634165
4304,35.863016,0.274246,0.042661,1.144623,-0.442087,0.069784,0.634133
4305,35.871349,0.248168,0.044143,1.190802,-0.442164,0.069927,0.63413
4306,35.879681,0.315823,0.053163,1.260937,-0.442089,0.06976,0.634095
4307,35.888014,0.142459,0.025886,1.204395,-0.442103,0.069788,0.634078
4308,35.896346,0.420129,0.029458,1.146455,-0.442153,0.069813,0.634121
4309,35.904679,0.402046,0.077205,1.162884,-0.442078,0.069626,0.63411
4310,35.913011,0.23684,0.033365,1.178196,-0.442093,0.06972,0.634132
4311,35.921344,0.244535,0.029687,1.234431,-0.442111,0.069768,0.634154
4312,35.929676,0.262032,0.029804,1.274355,-0.442099,0.069751,0.634175
4313,35.938009,0.376776,0.074971,1.128717,-0.442092,0.069767,0.63413
4314,35.946341,0.33028,0.042329,1.194517,-0.442082,0.069684,0.634147
4315,35.954674,0.239388,0.03062,1.269906,-0.442076,0.069674,0.634142
4316,35.963006,0.126953,0.028377,1.11019,-0.44207,0.069628,0.634132
4317,35.971339,0.243628,0.039491,1.17908,-0.442057,0.069558,0.634144
4318,35.979671,0.35821,0.033683,1.252835,-0.442098,0.069647,0.634163
4319,35.988003,0.209411,0.013301,1.21279,-0.442052,0.069581,0.634154
4320,35.996336,0.264727,0.018149,1.124246,-0.442042,0.069535,0.634147
4321,36.004668,0.297958,0.034799,1.159118,-0.442059,0.06958,0.634152
4322,36.013001,0.265909,0.029169,1.261239,-0.442072,0.069603,0.634136
4323,36.021333,0.234233,0.024058,1.220243,-0.442072,0.069619,0.634133
4324,36.029666,0.1928,0.022403,1.217775,-0.442066,0.069611,0.634116
4325,36.037998,0.285069,-0.001454,1.216506,-0.442106,0.069616,0.634154
4326,36.046331,0.236106,0.04505,1.19005,-0.442069,0.069558,0.634128
4327,36.054663,0.415045,0.049078,1.257556,-0.442109,0.069624,0.634156
4328,36.062996,0.378292,0.035725,1.242644,-0.442044,0.069523,0.634114
4329,36.071328,0.322844,0.033115,1.176516,-0.442061,0.069526,0.634137
4330,36.079661,0.23108,0.047399,1.160678,-0.4421,0.06955,0.634122
4331,36.087993,0.378431,0.026425,1.203371,-0.442132,0.069608,0.634122
4332,36.096326,0.366913,0.026197,1.144349,-0.442078,0.069551,0.634127
4333,36.104658,0.167921,0.02808,1.164913,-0.442098,0.069562,0.634162
4334,36.112991,0.399904,0.047566,1.208076,-0.442064,0.06945,0.634179
4335,36.121323,0.39478,0.038274,1.244105,-0.442065,0.069488,0.634154
4336,36.129656,0.264268,0.046083,1.058359,-0.442041,0.069428,0.634161
4337,36.137988,0.163924,0.027324,1.114476,-0.441987,0.069347,0.634126
4338,36.146321,0.223086,0.019256,1.235002,-0.44207,0.069489,0.634143
4339,36.154653,0.281182,0.024555,1.192463,-0.442051,0.069425,0.634134
4340,36.162986,0.375653,0.032386,1.136418,-0.442073,0.069441,0.63411
4341,36.171318,0.392781,0.039075,1.199345,-0.442057,0.069365,0.634141
4342,36.179651,0.084907,0.024212,1.187622,-0.442016,0.069337,0.634127
4343,36.187983,0.247469,0.034729,1.187709,-0.442045,0.069364,0.634134
4344,36.196316,0.360572,0.017123,1.150115,-0.442054,0.069403,0.634166
4345,36.204648,0.440527,0.022053,1.158287,-0.442075,0.069367,0.634163
4346,36.212981,0.30595,0.05136,1.06274,-0.442019,0.069364,0.634139
4347,36.221313,0.294899,0.042649,1.201846,-0.442047,0.069348,0.634143
4348,36.229646,0.388952,0.022547,1.195674,-0.442074,0.069399,0.63414
4349,36.237978,0.266513,0.036691,1.176188,-0.442014,0.069304,0.634135
4350,36.246311,0.356764,0.049907,1.200639,-0.442054,0.069336,0.634141
4351,36.254643,0.371252,0.044933,1.147763,-0.442027,0.069277,0.634138
4352,36.262976,0.343712,0.038246,1.203685,-0.442058,0.069285,0.634147
4353,36.271308,0.331923,0.015824,1.086838,-0.442037,0.069287,0.634155
4354,36.27964,0.284136,0.040398,1.087577,-0.44206,0.069302,0.634177
4355,36.287973,0.230017,0.037723,1.189584,-0.442049,0.069248,0.634182
4356,36.296305,0.404279,0.042996,1.101736,-0.442027,0.069175,0.634181
4357,36.304638,0.212446,0.029421,1.143896,-0.442013,0.069251,0.634173
4358,36.31297,0.167166,0.041533,1.103442,-0.442027,0.069205,0.63418
4359,36.321303,0.40955,0.042446,1.174772,-0.442017,0.06917,0.634152
4360,36.329635,0.473,0.054666,1.160788,-0.44204,0.069205,0.634138
4361,36.337968,0.45215,0.071716,1.171264,-0.442044,0.069192,0.634152
4362,36.3463,0.418427,0.060578,1.152696,-0.442101,0.069235,0.634111
4363,36.354633,0.391376,0.040064,1.193491,-0.442038,0.069187,0.634131
4364,36.362965,0.333355,0.050415,1.157415,-0.442017,0.069106,0.634114
4365,36.371298,0.422957,0.033352,1.152463,-0.442005,0.069081,0.63413
4366,36.37963,0.432765,0.063132,1.198118,-0.442016,0.069111,0.634128
4367,36.387963,0.419596,0.099445,1.206626,-0.441998,0.069074,0.634118
4368,36.396295,0.442173,0.108406,1.152189,-0.442034,0.0691,0.634135
4369,36.404628,0.49715,0.069259,1.249933,-0.442041,0.069122,0.634166
4370,36.41296,0.442984,0.030985,1.10147,-0.442039,0.06913,0.634171
4371,36.421293,0.353881,0.036455,1.184405,-0.442017,0.06911,0.63416
4372,36.429625,0.130509,0.004862,1.142374,-0.442043,0.069141,0.634156
4373,36.437958,0.303238,0.005135,1.119836,-0.442023,0.069106,0.634164
4374,36.44629,0.344474,0.097083,1.138923,-0.441996,0.069032,0.634131
4375,36.454623,0.454366,0.091022,1.212095,-0.442007,0.069063,0.634104
4376,36.462955,0.42691,0.046623,1.204866,-0.442041,0.069061,0.634163
4377,36.471288,0.31074,0.082824,1.183611,-0.442056,0.069078,0.634131
4378,36.47962,0.503513,0.091865,1.113725,-0.442032,0.069008,0.634094
4379,36.487953,-0.038603,0.057612,0.797846,-0.441998,0.068768,0.634147
4380,36.496285,0.285064,0.080382,1.17728,-0.442056,0.069097,0.634106
4381,36.504618,0.447123,0.091628,1.207612,-0.441991,0.068955,0.634144
4382,36.51295,0.415192,0.101898,1.153567,-0.442025,0.068994,0.63414
4383,36.521283,0.236274,0.083678,1.105532,-0.442001,0.068937,0.634116
4384,36.529615,0.439745,0.097064,1.189571,-0.442036,0.068905,0.634158
4385,36.537948,0.575571,0.103989,1.282747,-0.441986,0.068929,0.634116
4386,36.54628,0.192119,0.065823,1.111918,-0.44196,0.068878,0.634146
4387,36.554612,0.344704,0.033386,1.21749,-0.442002,0.068914,0.634187
4388,36.562945,0.396424,0.060553,1.086296,-0.442006,0.068855,0.634163
4389,36.571277,0.371339,0.049456,1.151344,-0.441983,0.068904,0.634167
4390,36.57961,0.368061,0.084521,1.198465,-0.441964,0.068817,0.634146
4391,36.587942,-0.204291,0.0332,0.659173,-0.441935,0.06858,0.634165
4392,36.596275,-0.068162,0.066311,0.772405,-0.441987,0.068672,0.63416
4393,36.604607,0.488793,0.079614,1.224506,-0.441985,0.068876,0.634122
4394,36.61294,-0.165466,0.02625,0.747617,-0.442008,0.06872,0.634161
4395,36.621272,0.350579,0.041011,1.092597,-0.442009,0.068824,0.63412
4396,36.629605,0.321835,0.088366,1.138651,-0.441967,0.068807,0.6341
4397,36.637937,0.190563,0.074865,0.816659,-0.442054,0.068687,0.634155
4398,36.64627,-0.122948,0.040375,0.819922,-0.441945,0.068586,0.634111
4399,36.654602,0.005908,0.061613,0.66413,-0.441991,0.068611,0.634164
4400,36.662935,0.296365,0.074676,1.157168,-0.44191,0.068704,0.634116
4401,36.671267,0.256002,0.078837,1.172594,-0.441965,0.068751,0.634139
4402,36.6796,0.317245,0.071693,1.230678,-0.44197,0.068721,0.634159
4403,36.687932,-0.068463,0.025167,0.711774,-0.441953,0.068527,0.634151
4404,36.696265,-0.111247,0.028449,0.865165,-0.441938,0.068515,0.634154
4405,36.704597,-0.170357,0.041165,0.720806,-0.441945,0.068505,0.63415
4406,36.71293,0.014255,0.034815,0.733038,-0.441948,0.068466,0.634155
4407,36.721262,-0.029918,0.065083,0.775637,-0.441921,0.068528,0.634143
4408,36.729595,-0.059096,0.036138,0.622596,-0.441936,0.068506,0.634137
4409,36.737927,0.004242,0.036455,0.751846,-0.44196,0.068521,0.634136
4410,36.74626,0.036866,0.058604,0.757814,-0.441925,0.06842,0.634132
4411,36.754592,0.007251,0.039603,0.77828,-0.441925,0.068484,0.634128
4412,36.762925,-0.024809,0.023106,0.764393,-0.44198,0.068568,0.634144
4413,36.771257,-0.026179,0.046668,0.800221,-0.441997,0.068551,0.63416
4414,36.77959,-0.218094,0.025573,0.747816,-0.441897,0.068431,0.634151
4415,36.787922,0.111808,0.024694,0.749799,-0.441938,0.068445,0.634136
4416,36.796255,-0.076357,0.03317,0.805678,-0.441932,0.068408,0.634125
4417,36.804587,-0.125465,0.043793,0.846099,-0.441957,0.068416,0.634147
4418,36.81292,0.069388,0.072286,0.770379,-0.441924,0.068371,0.634115
4419,36.821252,0.163428,0.061649,0.823993,-0.44196,0.06846,0.634124
4420,36.829584,-0.061699,0.062643,0.789579,-0.441956,0.06846,0.634117
4421,36.837917,-0.117058,0.022466,0.74237,-0.441927,0.068416,0.634115
4422,36.846249,0.071587,0.053726,0.855727,-0.441928,0.068386,0.634144
4423,36.854582,0.012175,0.037428,0.790274,-0.441918,0.068334,0.634134
4424,36.862914,-0.167707,0.01458,0.786361,-0.4419,0.068292,0.634164
4425,36.871247,-0.169765,0.041928,0.816873,-0.44191,0.068304,0.634134
4426,36.879579,1.140979,0.162399,0.991554,-0.441919,0.067934,0.634145
4427,36.887912,0.059953,0.042682,0.777903,-0.441935,0.068316,0.634148
4428,36.896244,-0.080048,0.050367,0.827706,-0.441935,0.068266,0.63415
4429,36.904577,0.113807,0.031196,0.714267,-0.441968,0.068327,0.634162
4430,36.912909,1.256589,0.173987,1.017387,-0.441881,0.067892,0.63412
4431,36.921242,1.250755,0.155448,1.000926,-0.441897,0.067971,0.634102
4432,36.929574,0.013452,0.062169,0.776098,-0.441892,0.06827,0.634123
4433,36.937907,-0.155497,0.050385,0.707456,-0.441909,0.068274,0.634122
4434,36.946239,1.24324,0.185923,1.122993,-0.441942,0.06795,0.634134
